Gene,p_value,effect_size
LOC124904200,0.21549331496186763,0.47134128991564844
LOC124904256,0.41516376618569706,0.3075381712078693
LOC124904259,0.5271786317598658,0.23805671761668834
LOC124904288,0.6506318087556511,0.1701905156310356
LOC124904295,0.9216861911186808,0.03687623263979028
LOC124904332,0.13611369926595213,0.5708891435232083
LOC124904340,0.39943113953290066,0.3181678936886834
LOC124904428,0.3430821090891836,0.35862571407596633
LOC124904480,0.6075025040640329,0.193129313775171
LOC124904483,0.41581141891795814,0.3071060490137207
LOC124904507,0.4772992189041645,0.2678137420042704
LOC124904530,0.7268897845231685,0.13114871547351628
LOC124904535,0.24189086622682837,0.4446449316494229
LOC124904541,0.2947833550573914,0.39704364684103827
LOC124904542,0.7793530426924233,0.10515740528618533
LOC124904547,0.12001502722455759,0.5966276929137412
LOC124904559,0.88522314122879,0.05415208780806663
LOC124904565,0.11706404619019506,0.6016511631049839
LOC124904578,0.44674792930218155,0.2869298011830306
LOC124904606,0.8985209004324347,0.04783971515698206
LOC124904611,0.9928450442399172,0.0033634325233708423
LOC124904620,0.4693479259391541,0.27271794151796097
LOC124904628,0.1501192662225739,0.5504464656832965
LOC124904629,0.7621549796805724,0.1136128797923624
LOC124904677,0.04856508121753334,0.7676793999031519
LOC124904683,0.20902420165765317,0.4782586226981026
LOC124904701,0.9209177932228281,0.03723930632479042
LOC124904765,0.00982001979760871,1.0324529888166702
LOC124904766,0.6028429458097962,0.19565177552738752
LOC124904767,0.8983049064353404,0.04794212700205263
LOC124904771,0.5114446490990472,0.24726728933605813
LOC124904784,0.5030678574167886,0.25223461214281684
LOC124904795,0.6620756760056206,0.16421788664808376
LOC124904802,0.05027945208724301,0.7614877938866245
LOC124904806,0.6800519168884691,0.15492269735270697
LOC124904813,0.9508286748157553,0.023129819254534195
LOC124904863,0.8819327133995676,0.05571646457914547
LOC124904886,0.5530119375039297,0.22324836101516446
LOC124904890,0.8090333501396413,0.09069363860046259
LOC124904917,0.09351649622478207,0.6460455351368395
LOC124904936,0.7052877197642309,0.1420387109742627
LOC124904952,0.6024298584561469,0.1958758467172779
LOC124904965,0.859536959438008,0.06639289164789708
LOC124904971,0.2078380146904048,0.47954468942897593
LOC124904975,0.2782643615618368,0.4111947384762716
LOC124904999,0.34166898319930483,0.3596951274727307
LOC124905018,0.9139558923706621,0.04053058050730252
LOC124905034,0.292694764921964,0.39880115248325526
LOC124905038,0.3518874824288212,0.3520279927840933
LOC124905045,0.524526084675067,0.23959891791440666
LOC124905068,0.7723252677587398,0.10860557646723623
LOC124905069,0.8719705690473916,0.060459159352807774
LOC124905081,0.7554245869154294,0.11693826622516264
LOC124905111,0.2656355673321196,0.42242588647923923
LOC124905119,0.7457692279446853,0.12172586487337782
LOC124905123,0.20694923867274934,0.48051199177957454
LOC124905134,0.789401239710914,0.10024339673848515
LOC124905142,0.29696496332029315,0.3952172544725236
LOC124905143,0.5067822583888835,0.2500264027033073
LOC124905144,0.4215262687387139,0.30331106113242523
LOC124905146,0.8782822592774464,0.05745320881777409
LOC124905170,0.7652317462012669,0.11209583775114719
LOC124905172,0.1623479438512526,0.5338189814388342
LOC124905184,0.9632446899043465,0.01728431083735361
LOC124905190,0.9061518284714114,0.04422392645960564
LOC124905290,0.21947775811981335,0.46715911110817065
LOC124905349,0.5599591090687422,0.21932813388807657
LOC124905350,0.9072194432955719,0.04371840883859732
LOC124905968,0.3958997779564234,0.32059010486401907
LOC124905970,0.5316252030957341,0.23548081033564178
LOC124906002,0.9330312797116787,0.03151964573911829
LOC124906096,0.7966280019208627,0.0967204190344673
LOC124906143,0.014109945873455177,0.9752656548536007
LOC124906144,0.3389238811278954,0.3617811220275504
LOC124906319,0.4868632903860093,0.26197693354032264
LOC124906346,0.5611687319901832,0.21864811370550985
LOC124907726,0.7653020777766295,0.112061182462066
LOC124907735,0.26590551209987356,0.42218181291208645
LOC124907754,0.14940792136360567,0.5514467275578402
LOC124907766,0.041969564382836985,0.7934688530402524
LOC124907768,0.08246741631825469,0.6702316980557269
LOC124907875,0.3003157979141217,0.3924303749335988
LOC124907880,0.15618940351081298,0.5420624270809548
LOC124907890,0.17413673508360453,0.5187096098474159
LOC124907946,0.47402578869250955,0.2698269373223202
LOC124907968,0.6004813986414446,0.19693373887979734
LOC124908047,0.17004858331095019,0.5238548361877258
LOC124908055,0.7581405574758675,0.1155951965506616
LOC124909338,0.9354564470867663,0.03037552171956264
LOC124909346,0.060332857546361376,0.7285371621102299
LOC124909376,0.20170678428696145,0.4862834384228966
LOC124909384,0.3934685546615714,0.32226573528808344
LOC124909398,0.42120588030908146,0.3035229689186032
LOC124909412,0.04059185077558335,0.7993092812579367
LOC124909451,0.8027467342091764,0.09374462217598513
LOC124909475,0.3141971628091628,0.3811123603222432
LOC127903862,0.48374063929791133,0.2638753454645491
LOC127933115,0.2544090105477137,0.43274080279271526
LOC128031835,0.8854435530209513,0.054047332696333675
LOC128071545,0.5506972831644398,0.2245601454067939
LOC128071547,0.272586913338407,0.4161972563763565
LOC128092247,0.8556758254466126,0.06823905360650843
LOC128092248,0.9349629093264413,0.03060833404183158
LOC128092249,0.5791237597309873,0.2086402116740877
LOC128125814,0.18655331828730495,0.503644341010998
LOC128125816,0.2312379431262517,0.4551413342421091
LOC130932201,0.8485868100918882,0.07163317666885237
LOC132205950,0.7388011121615856,0.12519396157871984
LOC149684,0.04090608757786698,0.7979617250979305
LOC150935,0.47938476544244824,0.266535269952524
LOC154449,0.46567740446842465,0.2749981910961974
LOC155060,0.2468588035542009,0.43986736662972137
LOC283387,0.46776674444806654,0.2736989391993071
LOC283683,0.765473806257696,0.11197656893655765
LOC283731,0.9211799994567491,0.03711540781738807
LOC284240,0.6571805029307543,0.16676727485329018
LOC284379,0.25083854343169704,0.43609120985306066
LOC284412,0.2889446312769937,0.4019792774294125
LOC284600,0.20079172335133968,0.48730263033223686
LOC284798,0.19097542725004846,0.49846830268951037
LOC284898,0.4111834337501643,0.3102031965754632
LOC284933,0.8835730459596953,0.05493647085252283
LOC285804,0.9115521253828689,0.041667725879110926
LOC285847,0.35882732734366984,0.3469055378322906
LOC286177,0.39837582509529035,0.31889031567007725
LOC339166,0.8989575091716433,0.047632712067219744
LOC343052,0.5365957161901178,0.23261499661441332
LOC349160,0.43615883759344576,0.2937367992472178
LOC374443,0.17060111416416812,0.5231537603129431
LOC388282,0.013657507092101461,0.9804630031308315
LOC389199,0.5261203384522024,0.23867150957664954
LOC389705,0.2969593574040454,0.39522193544373246
LOC390877,0.10277829599594666,0.6275732987866787
LOC400212,0.19785733401213543,0.49059529260378254
LOC400499,0.7369171564005541,0.1261335481457619
LOC400541,0.12473217478518284,0.588805783943766
LOC400553,0.55229956755299,0.2236517786174023
LOC400622,0.8221435074145388,0.08435112890339191
LOC401357,0.983403778217254,0.007802107579659813
LOC401442,0.15386689827926198,0.5452388212830425
LOC401478,0.11825669954889458,0.5996084138142471
LOC407835,0.3310992728898018,0.36779068357885086
LOC408186,0.17060111416416812,0.5231537603129431
LOC440311,0.14093752841427476,0.563663287104888
LOC440313,0.34694273572057155,0.35571916519523
LOC441179,0.8794836788556908,0.05688147842572358
LOC441239,0.870490307245138,0.06116472210809391
LOC441666,0.49816469696823473,0.2551635272149006
LOC442497,0.9926657947142465,0.003447697391597672
LOC497256,0.25149418736651064,0.435473355230982
LOC574538,0.9193686289730164,0.03797141031129952
LOC641746,0.38226292205486556,0.3300759453487001
LOC642696,0.30802380907524474,0.3861016456406274
LOC643406,0.46735341110564144,0.2739556994890758
LOC644669,0.8014821997120539,0.09435910237510128
LOC645967,0.25192049602609273,0.43507225419633055
LOC646548,0.9166347311668206,0.03926377029193956
LOC647264,0.28314721146665756,0.40695073619237304
LOC649133,0.19332028550852334,0.49576139721869267
LOC651337,0.6006233959983144,0.19685658791294006
LOC653653,0.13634776003275936,0.5705337573692338
LOC654780,0.10221494419004067,0.6286559480338262
LOC728485,0.6800905696012931,0.1549028200569037
LOC728715,0.9367018155206506,0.029788109508730606
LOC728743,0.34881955360896555,0.3543140219383926
LOC728989,0.6281367811765435,0.1820658777954327
LOC729683,0.19963094989607466,0.488600660154627
LOC729732,0.5630706956202828,0.21758038956299955
LOC729968,0.37805112252809636,0.33304975411434856
LOC730098,0.16130359687105691,0.535199091627862
LOC730183,0.6077612256593009,0.19298952274934628
LOC730668,0.18367555558706505,0.5070643699944972
LOC780529,0.16235095222113638,0.533815016097727
LOHAN2,0.0898793514979435,0.6537252583700394
LOLI1,0.9607711512023858,0.01844846103384816
LONP1,0.08173587087994989,0.671928818278646
LONP2,0.9870144986684042,0.006104478855210975
LONRF3,0.5669935363579665,0.2153839681233531
LOXHD1,0.874050611744675,0.05946809348505418
LOXL2,0.26111303525109375,0.4265421104671199
LOXL3,0.16008865509793596,0.5368136421561207
LOXL4,0.5271458076045148,0.23807577607275823
LPAR2,0.24479861601160036,0.44183987608433584
LPAR5,0.0566433373789568,0.7400259382010216
LPCAT1,0.3270304463087115,0.3709540445347721
LPCAT4,0.8373211461160618,0.07703990518579346
LPIN1,0.6811660754894866,0.15434992015682703
LPL,0.8634815589968718,0.0645085722570564
LPO,0.020825051827419203,0.9122377445468135
LRAT,0.4160787200087781,0.3069278247122008
LRATD2,0.48136893740351605,0.26532191517342074
LRBA,0.882091509368208,0.05564094452296009
LRCH3,0.6653231253705846,0.1625310143858653
LRCH4,0.4846952191412507,0.2632942677114976
LRCOL1,0.5618041848678315,0.2182911780410062
LRFN2,0.29221146510271545,0.39920910517256386
LRFN3,0.9666001281214597,0.01570538088854644
LRFN4,0.5130639453642591,0.24631227320570198
LRG1,0.4306765434670189,0.29730049011425325
LRIG1,0.941670697546258,0.027445152695468152
LRIT3,0.2090431895497562,0.478238081461025
LRMDA,0.11153985878406722,0.6113444974830425
LRP1,0.10762798316582138,0.618453516684344
LRP10,0.3712450623761795,0.33790123072786676
LRP12,0.5412616639202851,0.22993759485035983
LRP2BP-AS1,0.4599311772800355,0.2785892399506074
LRP3,0.32317182577910075,0.37397901719521576
LRP4,0.14343713849126968,0.5599977354451137
LRP5,0.8135286976756528,0.088515867660249
LRP5L,0.12162020589751055,0.5939379630045187
LRP6,0.022590882866332065,0.8988204992248681
LRP8,0.8846306078611916,0.054433723271969756
LRP8-DT,0.10714967661286573,0.6193374871958386
LRPPRC,0.7506299572969725,0.11931312032565453
LRRC10B,0.9214400057033322,0.03699255307810299
LRRC14,0.29316867062364704,0.3984015930002057
LRRC14B,0.6963599248302068,0.14657582809865832
LRRC15,0.5826216918847011,0.20670865733344082
LRRC19,0.983776585473772,0.0076268200482797945
LRRC2,0.7356981198382665,0.12674196272086075
LRRC20,0.7788740687486878,0.10539211291885892
LRRC23,0.5752927704371313,0.21076233249454301
LRRC24,0.37393375373699156,0.3359777986639701
LRRC26,0.6222005190096331,0.18523131862387274
LRRC27,0.513676406230092,0.24595149329938432
LRRC2P1,0.5187495179213102,0.24297212500637314
LRRC3-DT,0.9203833838197599,0.037491840424686375
LRRC32,0.5722492654184319,0.21245326964522948
LRRC34,0.13219978309298547,0.5769070369296789
LRRC37A11P,0.09181324326877277,0.6496097429757065
LRRC37A12P,0.44017542898650974,0.2911431560500325
LRRC37A13P,0.24229791506512655,0.44425075688661075
LRRC37A16P,0.4392491795794504,0.29173998637062304
LRRC37A17P,0.07685973163026245,0.6835861851189899
LRRC37A2,0.6467212530109578,0.17224179614461743
LRRC37A3,0.0011383112643404685,1.3525817197367178
LRRC37A5P,0.3651506753182654,0.3422951230800781
LRRC37A6P,0.09633756458848439,0.6402613588048641
LRRC37B,0.4778249511854419,0.2674911564649595
LRRC3B,0.7491099060185878,0.12006707265327743
LRRC3B-AS1,0.7491099060185878,0.12006707265327743
LRRC4,0.04646972291979631,0.7755158263376206
LRRC41,0.4299516521226957,0.29777376903580755
LRRC42,0.8580206117414324,0.06711771289072054
