Triplet_ID,Gene_Ensembl_ID,Gene_Symbol,miRNA_Name,DMR_Index,Target_log2FC,Target_Direction,Target_padj,miRNA_log2FC,miRNA_Direction,miRNA_padj,Methylation_Direction,Methylation_Value,DMR_pvalue,DMR_qvalue
LRP3_hsa-miR-151b_6742,ENSG00000130881,LRP3,hsa-miR-151b,6742,0.609957926,Up-regulated,0.049062508,0.578626618,Up-regulated,0.99990023,Hypermethylated,3.444995531,0.001297925,0.003762928
LRP3_hsa-miR-151b_6743,ENSG00000130881,LRP3,hsa-miR-151b,6743,0.609957926,Up-regulated,0.049062508,0.578626618,Up-regulated,0.99990023,Hypermethylated,3.444995531,0.001297925,0.003762928
LRP3_hsa-miR-151b_6744,ENSG00000130881,LRP3,hsa-miR-151b,6744,0.609957926,Up-regulated,0.049062508,0.578626618,Up-regulated,0.99990023,Hypermethylated,3.444995531,0.001297925,0.003762928
LRP3_hsa-miR-32-3p_6742,ENSG00000130881,LRP3,hsa-miR-32-3p,6742,0.609957926,Up-regulated,0.049062508,0.537984795,Up-regulated,0.99990023,Hypermethylated,3.444995531,0.001297925,0.003762928
LRP3_hsa-miR-32-3p_6743,ENSG00000130881,LRP3,hsa-miR-32-3p,6743,0.609957926,Up-regulated,0.049062508,0.537984795,Up-regulated,0.99990023,Hypermethylated,3.444995531,0.001297925,0.003762928
LRP3_hsa-miR-32-3p_6744,ENSG00000130881,LRP3,hsa-miR-32-3p,6744,0.609957926,Up-regulated,0.049062508,0.537984795,Up-regulated,0.99990023,Hypermethylated,3.444995531,0.001297925,0.003762928
LRP3_hsa-miR-3667-3p_6742,ENSG00000130881,LRP3,hsa-miR-3667-3p,6742,0.609957926,Up-regulated,0.049062508,2.095091267,Up-regulated,0.99990023,Hypermethylated,3.444995531,0.001297925,0.003762928
LRP3_hsa-miR-3667-3p_6743,ENSG00000130881,LRP3,hsa-miR-3667-3p,6743,0.609957926,Up-regulated,0.049062508,2.095091267,Up-regulated,0.99990023,Hypermethylated,3.444995531,0.001297925,0.003762928
LRP3_hsa-miR-3667-3p_6744,ENSG00000130881,LRP3,hsa-miR-3667-3p,6744,0.609957926,Up-regulated,0.049062508,2.095091267,Up-regulated,0.99990023,Hypermethylated,3.444995531,0.001297925,0.003762928
NSMF_hsa-miR-6877-3p_12513,ENSG00000165802,NSMF,hsa-miR-6877-3p,12513,0.67922485,Up-regulated,0.049062508,30.0,Up-regulated,1.91e-10,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-6877-3p_12514,ENSG00000165802,NSMF,hsa-miR-6877-3p,12514,0.67922485,Up-regulated,0.049062508,30.0,Up-regulated,1.91e-10,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-6877-3p_12515,ENSG00000165802,NSMF,hsa-miR-6877-3p,12515,0.67922485,Up-regulated,0.049062508,30.0,Up-regulated,1.91e-10,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-1269a_12513,ENSG00000165802,NSMF,hsa-miR-1269a,12513,0.67922485,Up-regulated,0.049062508,3.199437988,Up-regulated,0.014516677,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-1269a_12514,ENSG00000165802,NSMF,hsa-miR-1269a,12514,0.67922485,Up-regulated,0.049062508,3.199437988,Up-regulated,0.014516677,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-1269a_12515,ENSG00000165802,NSMF,hsa-miR-1269a,12515,0.67922485,Up-regulated,0.049062508,3.199437988,Up-regulated,0.014516677,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_novel_594_12513,ENSG00000165802,NSMF,novel_594,12513,0.67922485,Up-regulated,0.049062508,-15.87845051,Down-regulated,0.057098973,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_novel_594_12514,ENSG00000165802,NSMF,novel_594,12514,0.67922485,Up-regulated,0.049062508,-15.87845051,Down-regulated,0.057098973,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_novel_594_12515,ENSG00000165802,NSMF,novel_594,12515,0.67922485,Up-regulated,0.049062508,-15.87845051,Down-regulated,0.057098973,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-223-3p_12513,ENSG00000165802,NSMF,hsa-miR-223-3p,12513,0.67922485,Up-regulated,0.049062508,0.58831944,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-223-3p_12514,ENSG00000165802,NSMF,hsa-miR-223-3p,12514,0.67922485,Up-regulated,0.049062508,0.58831944,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-223-3p_12515,ENSG00000165802,NSMF,hsa-miR-223-3p,12515,0.67922485,Up-regulated,0.049062508,0.58831944,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-373-3p_12513,ENSG00000165802,NSMF,hsa-miR-373-3p,12513,0.67922485,Up-regulated,0.049062508,-1.206470126,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-373-3p_12514,ENSG00000165802,NSMF,hsa-miR-373-3p,12514,0.67922485,Up-regulated,0.049062508,-1.206470126,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-373-3p_12515,ENSG00000165802,NSMF,hsa-miR-373-3p,12515,0.67922485,Up-regulated,0.049062508,-1.206470126,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-574-3p_12513,ENSG00000165802,NSMF,hsa-miR-574-3p,12513,0.67922485,Up-regulated,0.049062508,0.721988755,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-574-3p_12514,ENSG00000165802,NSMF,hsa-miR-574-3p,12514,0.67922485,Up-regulated,0.049062508,0.721988755,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-574-3p_12515,ENSG00000165802,NSMF,hsa-miR-574-3p,12515,0.67922485,Up-regulated,0.049062508,0.721988755,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_novel_1090_12513,ENSG00000165802,NSMF,novel_1090,12513,0.67922485,Up-regulated,0.049062508,-10.8448253,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_novel_1090_12514,ENSG00000165802,NSMF,novel_1090,12514,0.67922485,Up-regulated,0.049062508,-10.8448253,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_novel_1090_12515,ENSG00000165802,NSMF,novel_1090,12515,0.67922485,Up-regulated,0.049062508,-10.8448253,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-519d-5p_12513,ENSG00000165802,NSMF,hsa-miR-519d-5p,12513,0.67922485,Up-regulated,0.049062508,-0.486076572,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-519d-5p_12514,ENSG00000165802,NSMF,hsa-miR-519d-5p,12514,0.67922485,Up-regulated,0.049062508,-0.486076572,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-519d-5p_12515,ENSG00000165802,NSMF,hsa-miR-519d-5p,12515,0.67922485,Up-regulated,0.049062508,-0.486076572,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-1299_12513,ENSG00000165802,NSMF,hsa-miR-1299,12513,0.67922485,Up-regulated,0.049062508,-1.857076456,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-1299_12514,ENSG00000165802,NSMF,hsa-miR-1299,12514,0.67922485,Up-regulated,0.049062508,-1.857076456,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-1299_12515,ENSG00000165802,NSMF,hsa-miR-1299,12515,0.67922485,Up-regulated,0.049062508,-1.857076456,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-4784_12513,ENSG00000165802,NSMF,hsa-miR-4784,12513,0.67922485,Up-regulated,0.049062508,10.3587968,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-4784_12514,ENSG00000165802,NSMF,hsa-miR-4784,12514,0.67922485,Up-regulated,0.049062508,10.3587968,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-4784_12515,ENSG00000165802,NSMF,hsa-miR-4784,12515,0.67922485,Up-regulated,0.049062508,10.3587968,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-6859-5p_12513,ENSG00000165802,NSMF,hsa-miR-6859-5p,12513,0.67922485,Up-regulated,0.049062508,1.477324365,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-6859-5p_12514,ENSG00000165802,NSMF,hsa-miR-6859-5p,12514,0.67922485,Up-regulated,0.049062508,1.477324365,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-6859-5p_12515,ENSG00000165802,NSMF,hsa-miR-6859-5p,12515,0.67922485,Up-regulated,0.049062508,1.477324365,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-548x-3p_12513,ENSG00000165802,NSMF,hsa-miR-548x-3p,12513,0.67922485,Up-regulated,0.049062508,4.15088442,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-548x-3p_12514,ENSG00000165802,NSMF,hsa-miR-548x-3p,12514,0.67922485,Up-regulated,0.049062508,4.15088442,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-548x-3p_12515,ENSG00000165802,NSMF,hsa-miR-548x-3p,12515,0.67922485,Up-regulated,0.049062508,4.15088442,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-1-3p_12513,ENSG00000165802,NSMF,hsa-miR-1-3p,12513,0.67922485,Up-regulated,0.049062508,0.58894478,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-1-3p_12514,ENSG00000165802,NSMF,hsa-miR-1-3p,12514,0.67922485,Up-regulated,0.049062508,0.58894478,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-1-3p_12515,ENSG00000165802,NSMF,hsa-miR-1-3p,12515,0.67922485,Up-regulated,0.049062508,0.58894478,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-3940-5p_12513,ENSG00000165802,NSMF,hsa-miR-3940-5p,12513,0.67922485,Up-regulated,0.049062508,-1.494997115,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-3940-5p_12514,ENSG00000165802,NSMF,hsa-miR-3940-5p,12514,0.67922485,Up-regulated,0.049062508,-1.494997115,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-3940-5p_12515,ENSG00000165802,NSMF,hsa-miR-3940-5p,12515,0.67922485,Up-regulated,0.049062508,-1.494997115,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-301b-3p_12513,ENSG00000165802,NSMF,hsa-miR-301b-3p,12513,0.67922485,Up-regulated,0.049062508,-0.736874531,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-301b-3p_12514,ENSG00000165802,NSMF,hsa-miR-301b-3p,12514,0.67922485,Up-regulated,0.049062508,-0.736874531,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-301b-3p_12515,ENSG00000165802,NSMF,hsa-miR-301b-3p,12515,0.67922485,Up-regulated,0.049062508,-0.736874531,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-450a-1-3p_12513,ENSG00000165802,NSMF,hsa-miR-450a-1-3p,12513,0.67922485,Up-regulated,0.049062508,0.839209771,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-450a-1-3p_12514,ENSG00000165802,NSMF,hsa-miR-450a-1-3p,12514,0.67922485,Up-regulated,0.049062508,0.839209771,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-450a-1-3p_12515,ENSG00000165802,NSMF,hsa-miR-450a-1-3p,12515,0.67922485,Up-regulated,0.049062508,0.839209771,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-320c_12513,ENSG00000165802,NSMF,hsa-miR-320c,12513,0.67922485,Up-regulated,0.049062508,0.798268304,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-320c_12514,ENSG00000165802,NSMF,hsa-miR-320c,12514,0.67922485,Up-regulated,0.049062508,0.798268304,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-320c_12515,ENSG00000165802,NSMF,hsa-miR-320c,12515,0.67922485,Up-regulated,0.049062508,0.798268304,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-497-5p_12513,ENSG00000165802,NSMF,hsa-miR-497-5p,12513,0.67922485,Up-regulated,0.049062508,0.473419716,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-497-5p_12514,ENSG00000165802,NSMF,hsa-miR-497-5p,12514,0.67922485,Up-regulated,0.049062508,0.473419716,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-497-5p_12515,ENSG00000165802,NSMF,hsa-miR-497-5p,12515,0.67922485,Up-regulated,0.049062508,0.473419716,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-5699-5p_12513,ENSG00000165802,NSMF,hsa-miR-5699-5p,12513,0.67922485,Up-regulated,0.049062508,1.290425782,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-5699-5p_12514,ENSG00000165802,NSMF,hsa-miR-5699-5p,12514,0.67922485,Up-regulated,0.049062508,1.290425782,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-5699-5p_12515,ENSG00000165802,NSMF,hsa-miR-5699-5p,12515,0.67922485,Up-regulated,0.049062508,1.290425782,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-576-5p_12513,ENSG00000165802,NSMF,hsa-miR-576-5p,12513,0.67922485,Up-regulated,0.049062508,-0.467290092,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-576-5p_12514,ENSG00000165802,NSMF,hsa-miR-576-5p,12514,0.67922485,Up-regulated,0.049062508,-0.467290092,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-576-5p_12515,ENSG00000165802,NSMF,hsa-miR-576-5p,12515,0.67922485,Up-regulated,0.049062508,-0.467290092,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_novel_517_12513,ENSG00000165802,NSMF,novel_517,12513,0.67922485,Up-regulated,0.049062508,9.2273688,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_novel_517_12514,ENSG00000165802,NSMF,novel_517,12514,0.67922485,Up-regulated,0.049062508,9.2273688,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_novel_517_12515,ENSG00000165802,NSMF,novel_517,12515,0.67922485,Up-regulated,0.049062508,9.2273688,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-134-3p_12513,ENSG00000165802,NSMF,hsa-miR-134-3p,12513,0.67922485,Up-regulated,0.049062508,0.954166603,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-134-3p_12514,ENSG00000165802,NSMF,hsa-miR-134-3p,12514,0.67922485,Up-regulated,0.049062508,0.954166603,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-134-3p_12515,ENSG00000165802,NSMF,hsa-miR-134-3p,12515,0.67922485,Up-regulated,0.049062508,0.954166603,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-1246_12513,ENSG00000165802,NSMF,hsa-miR-1246,12513,0.67922485,Up-regulated,0.049062508,0.653846233,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-1246_12514,ENSG00000165802,NSMF,hsa-miR-1246,12514,0.67922485,Up-regulated,0.049062508,0.653846233,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-1246_12515,ENSG00000165802,NSMF,hsa-miR-1246,12515,0.67922485,Up-regulated,0.049062508,0.653846233,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-93-3p_12513,ENSG00000165802,NSMF,hsa-miR-93-3p,12513,0.67922485,Up-regulated,0.049062508,-0.511815825,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-93-3p_12514,ENSG00000165802,NSMF,hsa-miR-93-3p,12514,0.67922485,Up-regulated,0.049062508,-0.511815825,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-93-3p_12515,ENSG00000165802,NSMF,hsa-miR-93-3p,12515,0.67922485,Up-regulated,0.049062508,-0.511815825,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-27a-5p_12513,ENSG00000165802,NSMF,hsa-miR-27a-5p,12513,0.67922485,Up-regulated,0.049062508,-0.75717096,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-27a-5p_12514,ENSG00000165802,NSMF,hsa-miR-27a-5p,12514,0.67922485,Up-regulated,0.049062508,-0.75717096,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-27a-5p_12515,ENSG00000165802,NSMF,hsa-miR-27a-5p,12515,0.67922485,Up-regulated,0.049062508,-0.75717096,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-195-5p_12513,ENSG00000165802,NSMF,hsa-miR-195-5p,12513,0.67922485,Up-regulated,0.049062508,0.615927261,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-195-5p_12514,ENSG00000165802,NSMF,hsa-miR-195-5p,12514,0.67922485,Up-regulated,0.049062508,0.615927261,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-195-5p_12515,ENSG00000165802,NSMF,hsa-miR-195-5p,12515,0.67922485,Up-regulated,0.049062508,0.615927261,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-138-5p_12513,ENSG00000165802,NSMF,hsa-miR-138-5p,12513,0.67922485,Up-regulated,0.049062508,-0.88475238,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-138-5p_12514,ENSG00000165802,NSMF,hsa-miR-138-5p,12514,0.67922485,Up-regulated,0.049062508,-0.88475238,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-138-5p_12515,ENSG00000165802,NSMF,hsa-miR-138-5p,12515,0.67922485,Up-regulated,0.049062508,-0.88475238,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-4713-3p_12513,ENSG00000165802,NSMF,hsa-miR-4713-3p,12513,0.67922485,Up-regulated,0.049062508,-0.528231878,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-4713-3p_12514,ENSG00000165802,NSMF,hsa-miR-4713-3p,12514,0.67922485,Up-regulated,0.049062508,-0.528231878,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-4713-3p_12515,ENSG00000165802,NSMF,hsa-miR-4713-3p,12515,0.67922485,Up-regulated,0.049062508,-0.528231878,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-18b-5p_12513,ENSG00000165802,NSMF,hsa-miR-18b-5p,12513,0.67922485,Up-regulated,0.049062508,1.134318306,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-18b-5p_12514,ENSG00000165802,NSMF,hsa-miR-18b-5p,12514,0.67922485,Up-regulated,0.049062508,1.134318306,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-18b-5p_12515,ENSG00000165802,NSMF,hsa-miR-18b-5p,12515,0.67922485,Up-regulated,0.049062508,1.134318306,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-365a-5p_12513,ENSG00000165802,NSMF,hsa-miR-365a-5p,12513,0.67922485,Up-regulated,0.049062508,-0.712603493,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-365a-5p_12514,ENSG00000165802,NSMF,hsa-miR-365a-5p,12514,0.67922485,Up-regulated,0.049062508,-0.712603493,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-365a-5p_12515,ENSG00000165802,NSMF,hsa-miR-365a-5p,12515,0.67922485,Up-regulated,0.049062508,-0.712603493,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-548am-3p_12513,ENSG00000165802,NSMF,hsa-miR-548am-3p,12513,0.67922485,Up-regulated,0.049062508,1.084584759,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-548am-3p_12514,ENSG00000165802,NSMF,hsa-miR-548am-3p,12514,0.67922485,Up-regulated,0.049062508,1.084584759,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-548am-3p_12515,ENSG00000165802,NSMF,hsa-miR-548am-3p,12515,0.67922485,Up-regulated,0.049062508,1.084584759,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-5708_12513,ENSG00000165802,NSMF,hsa-miR-5708,12513,0.67922485,Up-regulated,0.049062508,-1.843974018,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-5708_12514,ENSG00000165802,NSMF,hsa-miR-5708,12514,0.67922485,Up-regulated,0.049062508,-1.843974018,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-5708_12515,ENSG00000165802,NSMF,hsa-miR-5708,12515,0.67922485,Up-regulated,0.049062508,-1.843974018,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-1302_12513,ENSG00000165802,NSMF,hsa-miR-1302,12513,0.67922485,Up-regulated,0.049062508,-1.260504314,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-1302_12514,ENSG00000165802,NSMF,hsa-miR-1302,12514,0.67922485,Up-regulated,0.049062508,-1.260504314,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-1302_12515,ENSG00000165802,NSMF,hsa-miR-1302,12515,0.67922485,Up-regulated,0.049062508,-1.260504314,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-214-3p_12513,ENSG00000165802,NSMF,hsa-miR-214-3p,12513,0.67922485,Up-regulated,0.049062508,0.631924396,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-214-3p_12514,ENSG00000165802,NSMF,hsa-miR-214-3p,12514,0.67922485,Up-regulated,0.049062508,0.631924396,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-214-3p_12515,ENSG00000165802,NSMF,hsa-miR-214-3p,12515,0.67922485,Up-regulated,0.049062508,0.631924396,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-31-5p_12513,ENSG00000165802,NSMF,hsa-miR-31-5p,12513,0.67922485,Up-regulated,0.049062508,-0.485868578,Down-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-31-5p_12514,ENSG00000165802,NSMF,hsa-miR-31-5p,12514,0.67922485,Up-regulated,0.049062508,-0.485868578,Down-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-31-5p_12515,ENSG00000165802,NSMF,hsa-miR-31-5p,12515,0.67922485,Up-regulated,0.049062508,-0.485868578,Down-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-219b-3p_12513,ENSG00000165802,NSMF,hsa-miR-219b-3p,12513,0.67922485,Up-regulated,0.049062508,1.558595222,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-219b-3p_12514,ENSG00000165802,NSMF,hsa-miR-219b-3p,12514,0.67922485,Up-regulated,0.049062508,1.558595222,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-219b-3p_12515,ENSG00000165802,NSMF,hsa-miR-219b-3p,12515,0.67922485,Up-regulated,0.049062508,1.558595222,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-27b-5p_12513,ENSG00000165802,NSMF,hsa-miR-27b-5p,12513,0.67922485,Up-regulated,0.049062508,0.401218901,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-27b-5p_12514,ENSG00000165802,NSMF,hsa-miR-27b-5p,12514,0.67922485,Up-regulated,0.049062508,0.401218901,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
