Gene,p_value,effect_size
LMX1B,0.8785934392551416,0.09020244667460367
LMX1B-DT,0.6784245040488326,0.2355274415527939
LNC-LBCS,0.445008718746736,0.27864696425597174
LNC-RHL1,0.3947417052130072,0.20075989446771994
LNCATV,0.3947417052130072,0.27171110092295236
LNCBRM,0.5557349624423149,0.283586522251358
LNCDAT,0.6784245040488326,0.19335161798178135
LNCEGFL7OS,0.6467674040054682,0.2844987063368285
LNCOC1,0.810299496070296,0.06098784537333287
LNCPRESS1,0.4714517068389269,0.208448699093967
LNCPTCTS,0.5853789284609614,0.2862359017983199
LNCRI,0.7106595685403921,0.23599769287484276
LNCRNA-IUR,0.4714517068389269,0.2795465134602722
LNP1,0.23006229802639666,0.40801438592047273
LNROP,0.3261094520204889,0.2675455277256097
LOC100127955,0.9825901131969854,0.00011675876106868134
LOC100128340,0.5268434347302196,0.3611273710751486
LOC100128494,0.13214331982716349,0.5177917339704067
LOC100128770,0.16920192165920167,0.6374123070761373
LOC100128993,0.4194324996066613,0.3310535134032678
LOC100129215,0.5268434347302196,0.3951913180669422
LOC100129291,0.3947417052130072,0.2605396674393393
LOC100129307,0.615737058040257,0.22019524647294944
LOC100129534,0.021946771003246834,0.898968434439565
LOC100129540,0.4194324996066613,0.3262704593367275
LOC100129603,0.7106595685403921,0.02655757447938593
LOC100129697,0.28494907768465494,0.4140222674536751
LOC100129931,0.24745429076477554,0.3334002977672462
LOC100130298,0.7434206976952524,0.0590800772621151
LOC100130357,0.16920192165920167,0.6629697720581512
LOC100130548,0.6467674040054682,0.004270162602613178
LOC100130587,0.7766531265771661,0.20995610311456747
LOC100130849,0.7106595685403921,0.005301857313067429
LOC100131107,0.07010858465571475,0.708078183205712
LOC100131635,0.1979251021111571,0.448440740759135
LOC100132004,0.13214331982716349,0.5388225238941501
LOC100132077,0.5268434347302196,0.2451359420245679
LOC100133077,0.7106595685403921,0.1903011130567459
LOC100134040,0.24745429076477554,0.5039876550247073
LOC100134317,1.0,0.10189260730382245
LOC100134368,0.5557349624423149,0.3057888242136525
LOC100134391,0.1437248058279078,0.6681036670346412
LOC100240735,0.498738821650313,0.28721901230122415
LOC100287036,0.8785934392551416,0.07345562233688231
LOC100287290,0.013668392190993172,0.8654164063937859
LOC100287329,0.7766531265771661,0.14955212760213074
LOC100288123,0.5853789284609614,0.3367599701941828
LOC100288175,0.8443001476220315,0.12231310368255122
LOC100288728,0.5268434347302196,0.25501638932633686
LOC100289333,0.4714517068389269,0.37391111849745673
LOC100289656,0.7766531265771661,0.07124974410275697
LOC100310756,0.16920192165920167,0.51340235167873
LOC100335030,0.9478034802354203,0.006432200607834685
LOC100502572,0.2657465520914202,0.2917949732458332
LOC100505782,0.445008718746736,0.35795751045264873
LOC100505851,0.13214331982716349,0.6019525573345919
LOC100505915,0.6784245040488326,0.13031685961961437
LOC100505918,0.7434206976952524,0.08000891723153716
LOC100505942,0.498738821650313,0.31775054204177233
LOC100506281,0.7766531265771661,0.09417934048559849
LOC100506405,0.9825901131969854,0.05717393633439482
LOC100506532,0.615737058040257,0.22033769109324683
LOC100506551,0.010675372014664258,1.0619849726010053
LOC100507053,0.9478034802354203,0.04374341453077956
LOC100507336,0.8785934392551416,0.049466458795323326
LOC100507403,0.615737058040257,0.1896444895232653
LOC100507513,0.12129832212514398,0.418071500276401
LOC100507560,0.8443001476220315,0.09727768471110451
LOC100996549,0.4714517068389269,0.01728095500481042
LOC100996583,0.15606926343164354,0.7740379056942853
LOC100996660,0.6467674040054682,0.21355293006779194
LOC100996662,0.0771336684412056,0.6189124700325829
LOC100996756,0.7434206976952524,0.2064136660949945
LOC101059915,0.24745429076477554,0.38931659268110824
LOC101926908,0.052120248298436415,0.8354634048106138
LOC101926948,0.5557349624423149,0.10763687806971077
LOC101927040,0.5268434347302196,0.2929181501131778
LOC101927060,0.7434206976952524,0.018142523177548994
LOC101927131,0.37095103453309664,0.4564778251719651
LOC101927143,0.1979251021111571,0.5355418429827098
LOC101927164,0.4714517068389269,0.11212494404833585
LOC101927179,0.09290328709689505,0.5631734744400119
LOC101927183,0.8443001476220315,0.07422456925714438
LOC101927202,0.05763082091624818,0.7808183455136263
LOC101927227,0.05763082091624818,0.5496929843890945
LOC101927253,0.8785934392551416,0.18609679515050967
LOC101927263,0.9478034802354203,0.03855222057141597
LOC101927314,0.4714517068389269,0.2908347565848747
LOC101927344,0.1437248058279078,0.6855218843181274
LOC101927375,0.1979251021111571,0.48985753198495585
LOC101927401,0.18314652532853137,0.2508730049008444
LOC101927414,0.02752429546398351,0.6771225436048025
LOC101927418,0.810299496070296,0.13365968053951993
LOC101927434,0.04705744628217285,0.8130491569205813
LOC101927467,0.37095103453309664,0.33885906369306623
LOC101927521,0.7106595685403921,0.21558029538406479
LOC101927522,0.5557349624423149,0.21108338907684435
LOC101927575,0.810299496070296,0.058107827491660755
LOC101927598,0.8785934392551416,0.07334614880545544
LOC101927605,0.9131160800723744,0.07680038229933374
LOC101927636,0.3261094520204889,0.40077351449405474
LOC101927687,0.5557349624423149,0.20700753894667817
LOC101927692,0.8785934392551416,0.019473900109232334
LOC101927727,0.6784245040488326,0.11949209625201168
LOC101927745,0.13214331982716349,0.5818138229108125
LOC101927793,0.8443001476220315,0.015136148976764494
LOC101927855,0.4194324996066613,0.4393549734114836
LOC101927863,0.3261094520204889,0.43599492099159715
LOC101927879,0.21355772865776912,0.22313543333417146
LOC101927897,0.4714517068389269,0.20803132638949662
LOC101927911,0.6467674040054682,0.408445483535429
LOC101927914,0.37095103453309664,0.48711431564121904
LOC101927932,0.15606926343164354,0.6859416883133881
LOC101928037,0.6467674040054682,0.04781439911189883
LOC101928047,0.24745429076477554,0.5609882721810332
LOC101928051,0.09290328709689505,0.7400005276240592
LOC101928087,0.4714517068389269,0.25744118984158776
LOC101928093,0.16920192165920167,0.5223183399589426
LOC101928188,0.7106595685403921,0.2193450458846666
LOC101928215,0.6467674040054682,0.19225367673636518
LOC101928251,0.24745429076477554,0.42151433984439485
LOC101928254,0.1979251021111571,0.4587574220787282
LOC101928263,0.9478034802354203,0.01861092013058837
LOC101928331,0.9478034802354203,0.05502779698463945
LOC101928350,0.05763082091624818,0.8558855805447192
LOC101928371,0.3050688106228865,0.364235869933701
LOC101928401,0.4714517068389269,0.25059973655208556
LOC101928409,0.5853789284609614,0.4001976846266282
LOC101928416,0.6467674040054682,0.06863771259868644
LOC101928462,0.8443001476220315,0.09854429550812849
LOC101928499,0.3480712878701422,0.5232980604282811
LOC101928525,0.052120248298436415,0.6996352597793636
LOC101928532,0.6784245040488326,0.11422590630786403
LOC101928540,0.7434206976952524,0.0405326698405011
LOC101928573,0.4714517068389269,0.32674700268669915
LOC101928622,0.5557349624423149,0.28513095220310186
LOC101928627,0.3261094520204889,0.5928636601168362
LOC101928682,0.3050688106228865,0.373590788263611
LOC101928697,0.2657465520914202,0.3029116010429527
LOC101928733,0.9825901131969854,0.336502135475218
LOC101928782,0.6467674040054682,0.22731520917710454
LOC101928797,0.13214331982716349,0.49257024281037126
LOC101928833,0.9131160800723744,0.03939638220053524
LOC101928842,0.9131160800723744,0.0016571765996119573
LOC101928844,0.5557349624423149,0.44005915486276675
LOC101928847,0.7106595685403921,0.16491872816449024
LOC101928855,0.23006229802639666,0.4444564816586991
LOC101928866,0.8443001476220315,0.15019580600913635
LOC101928894,0.9825901131969854,0.02611290336814451
LOC101928923,0.9825901131969854,0.164929319294229
LOC101928932,0.9825901131969854,0.00514090584667718
LOC101928953,0.3050688106228865,0.5426346751026585
LOC101928965,0.9131160800723744,0.11159074923713454
LOC101929004,0.498738821650313,0.3393632765435166
LOC101929021,0.5557349624423149,0.19979999466914108
LOC101929028,0.7106595685403921,0.08726051182414697
LOC101929116,0.7106595685403921,0.13047189493350325
LOC101929154,0.7434206976952524,0.01599793361973955
LOC101929234,0.810299496070296,0.026067540091650267
LOC101929240,0.3480712878701422,0.4362936061191046
LOC101929258,0.9131160800723744,0.015593983699394564
LOC101929297,0.05763082091624818,0.7053986486410446
LOC101929305,0.09290328709689505,0.5151872376179034
LOC101929343,0.37095103453309664,0.34950758646997954
LOC101929373,0.810299496070296,0.16041505275064094
LOC101929439,0.7106595685403921,0.20411420114081533
LOC101929440,0.5853789284609614,0.3107722495195322
LOC101929536,0.6467674040054682,0.11202304916975388
LOC101929538,0.052120248298436415,0.7832504722073755
LOC101929547,1.0,0.09472746151482044
LOC101929578,1.0,0.09965269714935791
LOC101929650,0.9825901131969854,0.07769609223596034
LOC101929667,0.3947417052130072,0.2426136208634792
LOC101929691,0.5853789284609614,0.406170109330365
LOC101929692,0.04241488053789996,0.9133254201758751
LOC101929707,0.9131160800723744,0.09862584862694633
LOC101929710,0.3480712878701422,0.35887751064346785
LOC101929719,0.8785934392551416,0.029380174153169236
LOC101929770,0.810299496070296,0.024298992196899117
LOC101929790,0.9825901131969854,0.08785848775459443
LOC101929846,0.0636173544421638,0.6306971606718044
LOC101929908,0.8443001476220315,0.1117186746546649
LOC101929918,0.009409864199244939,0.9432587672521104
LOC101929974,0.28494907768465494,0.30233900896233973
LOC101929998,0.9131160800723744,0.0681268461287391
LOC101930028,1.0,0.11005997056255482
LOC101930421,0.1979251021111571,0.18967097055221907
LOC101930665,0.13214331982716349,0.6247850397486747
LOC102723313,0.5853789284609614,0.15604368349858957
LOC102723324,0.498738821650313,0.21446988618857732
LOC102723335,0.810299496070296,0.10161898742790515
LOC102723340,0.5268434347302196,0.3698076373348854
LOC102723446,0.5268434347302196,0.2423349065304609
LOC102723517,0.6467674040054682,0.23979664226798808
LOC102723566,0.6467674040054682,0.05290156230274914
LOC102723575,0.7106595685403921,0.1828109753520662
LOC102723692,0.13214331982716349,0.5203737589141286
LOC102723696,0.5268434347302196,0.368626656380373
LOC102723708,0.23006229802639666,0.4982544051791659
LOC102723724,0.02752429546398351,0.921184809363895
LOC102723730,0.8443001476220315,0.07560440431480003
LOC102723750,0.038165769458830004,0.7367648690446795
LOC102723765,0.7434206976952524,0.08128021526876548
LOC102723798,0.16920192165920167,0.5056309281524776
LOC102723811,0.8443001476220315,0.24117176434188684
LOC102723838,0.00558214360906498,1.1272401012041697
LOC102723878,0.7434206976952524,0.16920937725699772
LOC102723896,0.11116230009522643,0.5429454543154774
LOC102723968,0.3050688106228865,0.3577563313209889
LOC102723971,0.810299496070296,0.052165571858879656
LOC102724019,0.8443001476220315,0.14535688944509279
LOC102724080,0.6467674040054682,0.19926745690956454
LOC102724087,0.12129832212514398,0.6465733509637231
LOC102724096,0.8443001476220315,0.17286662256058694
LOC102724104,0.08472204560508317,0.6983912569357535
LOC102724183,0.7434206976952524,0.15610311549073613
LOC102724351,0.8785934392551416,0.10482170175014842
LOC102724382,0.05763082091624818,0.6524881530962191
LOC102724389,0.4194324996066613,0.4407695330700582
LOC102724417,0.9478034802354203,0.01659724725805051
LOC102724467,0.6467674040054682,0.17034169711544872
LOC102724479,0.6784245040488326,0.13684724035348217
LOC102724489,0.2657465520914202,0.20972255168394777
LOC102724511,0.810299496070296,0.08176450419528634
LOC102724545,0.7434206976952524,0.0560516579786696
LOC102724557,0.4194324996066613,0.35283332541523976
LOC102724591,0.9131160800723744,0.04209620880260024
LOC102724608,0.08472204560508317,0.7445737208838886
LOC102724775,0.16920192165920167,0.4914259374837941
LOC102724800,0.4714517068389269,0.24350283665638636
LOC102724804,0.28494907768465494,0.5134219630843947
LOC102724859,0.7434206976952524,0.18176482564367302
LOC102724929,0.615737058040257,0.22735287619729866
LOC102725048,0.00827993143777141,0.9900226526850854
LOC102725231,0.4714517068389269,0.04683247481931796
LOC102725254,0.9131160800723744,0.13127807940161154
LOC103344931,0.445008718746736,0.19520939197944168
LOC105369183,0.21355772865776912,0.4411962630699505
LOC105369194,0.810299496070296,0.015697475506332124
LOC105369212,0.5853789284609614,0.17165684421413555
LOC105369250,0.37095103453309664,0.428819196081585
LOC105369370,0.498738821650313,0.282265238435339
LOC105369527,0.7434206976952524,0.0777760733559609
LOC105369568,0.052120248298436415,0.7832504722073755
LOC105369602,0.21355772865776912,0.38438549414517353
LOC105369611,0.9825901131969854,0.014935509797485046
LOC105369689,0.0636173544421638,0.6874763376085257
LOC105369759,0.3050688106228865,0.4152341525732258
LOC105369850,0.07010858465571475,0.6844826186920386
LOC105369917,0.7434206976952524,0.1997755102428254
LOC105369968,0.3480712878701422,0.48525156002534503
LOC105369998,0.7766531265771661,0.23285348352492016
LOC105369999,0.6784245040488326,0.04550142338424764
LOC105370027,0.8443001476220315,0.13666892344972464
LOC105370034,0.3261094520204889,0.35773960922249676
LOC105370047,0.7106595685403921,0.011853817534204936
LOC105370067,0.4194324996066613,0.2130622884231054
LOC105370103,0.3947417052130072,0.39552133755250357
LOC105370105,0.3947417052130072,0.4311529989254687
LOC105370122,0.498738821650313,0.146999268322554
LOC105370224,0.8443001476220315,0.17449697858437085
LOC105370360,0.2657465520914202,0.4169247792073667
LOC105370384,0.615737058040257,0.4658934652233927
LOC105370455,0.9825901131969854,0.02370882923677844
LOC105370462,1.0,0.04930379954103445
LOC105370467,0.8785934392551416,0.014732940881170805
LOC105370489,0.9478034802354203,0.006549798031231265
LOC105370614,0.09290328709689505,0.5499298241928311
LOC105370645,0.3480712878701422,0.1705429088962899
LOC105370664,0.3480712878701422,0.3155974480695517
LOC105370668,0.4194324996066613,0.30897235609216617
LOC105370670,0.5268434347302196,0.08871959369958211
LOC105370689,0.18314652532853137,0.596757324656028
LOC105370752,0.23006229802639666,0.4140934026148014
LOC105370764,0.9825901131969854,0.002417024279658532
LOC105370772,0.445008718746736,0.30621436626167836
LOC105370777,0.013668392190993172,1.1609386067301433
LOC105370791,0.9478034802354203,0.24725320873228063
LOC105370792,0.7434206976952524,0.07255057230546182
LOC105370802,0.615737058040257,0.13674793478115937
LOC105370821,0.810299496070296,0.11358052707045392
LOC105370854,0.9825901131969854,0.020671589278047874
LOC105370855,0.9478034802354203,0.12595748748409968
LOC105370873,0.7766531265771661,0.10388239020475039
LOC105370890,0.13214331982716349,0.6935746996835628
LOC105370906,0.7766531265771661,0.09680234059747622
LOC105370943,0.810299496070296,0.1292500282595803
LOC105370982,0.15606926343164354,0.6485324203604005
LOC105370991,0.23006229802639666,0.5416562778467494
LOC105371022,0.6467674040054682,0.1505529958673314
LOC105371024,0.7434206976952524,0.12247850372256737
LOC105371026,0.1979251021111571,0.5393695554108519
LOC105371038,0.9478034802354203,0.04674515835876757
LOC105371050,0.8443001476220315,0.0666499328722585
LOC105371055,0.28494907768465494,0.4553787878055435
LOC105371067,0.052120248298436415,0.9553729597597457
LOC105371069,0.37095103453309664,0.3045264980155423
LOC105371085,0.37095103453309664,0.41249821215078436
LOC105371197,0.8443001476220315,0.044403686035990084
LOC105371200,0.3947417052130072,0.31712309274623446
LOC105371241,0.8785934392551416,0.18815670713857474
LOC105371268,0.5557349624423149,0.22744549102341333
LOC105371307,0.24745429076477554,0.3477259117451299
LOC105371343,0.13214331982716349,0.6795968760410521
LOC105371347,0.9825901131969854,0.06926525862737863
LOC105371372,0.16920192165920167,0.4238432651715348
LOC105371388,0.445008718746736,0.2945537513257979
LOC105371401,0.1979251021111571,0.6071272535630715
LOC105371414,0.10170693003109327,0.8030037116025418
LOC105371430,0.9825901131969854,0.10765174845546102
LOC105371458,0.7106595685403921,0.36966744778224947
LOC105371468,0.3050688106228865,0.33907987878460477
LOC105371475,0.7766531265771661,0.11816312977378647
LOC105371485,0.9131160800723744,0.014968192468015064
LOC105371486,0.28494907768465494,0.37369681656405473
LOC105371490,0.08472204560508317,0.6628416086461627
LOC105371508,1.0,0.019735972482753692
LOC105371509,0.9478034802354203,0.03244735727641527
LOC105371512,0.10170693003109327,0.6986436063431956
LOC105371520,0.5853789284609614,0.1304051436495757
LOC105371592,0.37095103453309664,0.2381875647231049
LOC105371634,0.23006229802639666,0.4625570496585757
LOC105371692,0.09290328709689505,0.5947833716514962
LOC105371723,0.5268434347302196,0.30055189333974547
LOC105371729,0.7766531265771661,0.09849595139557199
LOC105371730,0.8443001476220315,0.056612634308598406
LOC105371735,0.12129832212514398,0.6033605203503597
LOC105371749,0.3480712878701422,0.4099194116231869
LOC105371750,0.7434206976952524,0.22173151737393887
LOC105371762,0.810299496070296,0.03149889626340166
LOC105371767,0.7434206976952524,0.054413537106834955
LOC105371787,0.7434206976952524,0.05666667047700037
LOC105371811,0.23006229802639666,0.39199500949304855
LOC105371824,0.3947417052130072,0.14349669904493856
LOC105371848,0.3480712878701422,0.3291059882051954
LOC105371855,0.4714517068389269,0.3413543796854703
LOC105371887,0.07010858465571475,0.6863348623854092
LOC105371888,0.5557349624423149,0.13350229242738676
LOC105371894,0.3050688106228865,0.28289428279956463
LOC105371899,0.09290328709689505,0.6227409833729675
LOC105371912,0.3480712878701422,0.3601998614074731
LOC105371925,0.5268434347302196,0.35691454618242097
LOC105371942,0.2657465520914202,0.5565729038199151
LOC105371952,0.7434206976952524,0.02576084223628622
LOC105371953,0.6784245040488326,0.19279486378600866
LOC105371957,0.615737058040257,0.02186189305577624
LOC105371959,0.5557349624423149,0.4085291003265307
LOC105371998,0.6467674040054682,0.18473957630502222
LOC105372003,0.6784245040488326,0.132905130570175
LOC105372068,0.7766531265771661,0.11794618477517997
LOC105372108,0.2657465520914202,0.44779826855439325
LOC105372135,0.8443001476220315,0.15581420740012347
LOC105372143,0.4714517068389269,0.06996044661620937
LOC105372180,0.0636173544421638,0.4414662275829773
LOC105372217,0.16920192165920167,0.551458597455316
LOC105372224,0.28494907768465494,0.3940495149303098
LOC105372228,0.21355772865776912,0.440225299933584
LOC105372244,0.02459888231933607,0.9229555111830532
LOC105372266,0.4194324996066613,0.35661792211984905
LOC105372310,0.24745429076477554,0.42883999978787035
LOC105372318,0.7106595685403921,0.15512755767359895
LOC105372321,0.7106595685403921,0.04019327581099812
LOC105372371,0.498738821650313,0.13961551771355518
LOC105372383,0.6784245040488326,0.17750836765741482
LOC105372401,0.9825901131969854,0.06484450111953115
LOC105372421,0.6467674040054682,0.15017310376126575
LOC105372424,1.0,0.07583021733671347
LOC105372426,0.7434206976952524,0.28610002162215314
LOC105372430,0.13214331982716349,0.4613360989651783
LOC105372432,0.615737058040257,0.3081007047669944
LOC105372435,0.6784245040488326,0.10600094187244959
LOC105372436,0.08472204560508317,0.7160461208172808
LOC105372442,0.15606926343164354,0.3557496886958367
LOC105372473,0.24745429076477554,0.4798289731497832
LOC105372502,0.498738821650313,0.17137320028061998
LOC105372545,0.18314652532853137,0.624080593728319
LOC105372558,0.9478034802354203,0.05000453128774639
LOC105372606,0.615737058040257,0.2226585503402237
LOC105372672,0.13214331982716349,0.6926239479641524
LOC105372675,0.7434206976952524,0.04211538334333554
LOC105372710,0.8443001476220315,0.017790949120646292
LOC105372719,0.12129832212514398,0.6316845420152907
LOC105372725,0.3261094520204889,0.45043699378155105
LOC105372733,0.24745429076477554,0.347544957651327
LOC105372750,0.4714517068389269,0.31819644917769974
LOC105372839,0.5557349624423149,0.04842219894429809
LOC105372842,0.13214331982716349,0.48736376014385224
LOC105372850,0.810299496070296,0.024278095812323628
LOC105372895,0.6784245040488326,0.22946659987140292
LOC105372922,0.16920192165920167,0.38355070025210014
LOC105372969,0.9478034802354203,0.13887150276182567
LOC105372971,0.7766531265771661,0.06951662081318741
LOC105372980,0.18314652532853137,0.4866632605212725
LOC105372988,0.16920192165920167,0.4485749791266502
LOC105372990,0.5853789284609614,0.2325734636536453
LOC105373029,0.5853789284609614,0.07756838641390412
LOC105373030,0.2657465520914202,0.491798053153386
LOC105373100,0.7106595685403921,0.20722825129997807
LOC105373122,0.6784245040488326,0.07387448092368064
LOC105373150,0.7434206976952524,0.12735259682467776
LOC105373265,0.4194324996066613,0.18796184951751624
LOC105373289,0.3947417052130072,0.4050167868777551
LOC105373299,0.4714517068389269,0.2816013346828016
LOC105373334,0.9131160800723744,0.1906935290234843
LOC105373335,0.10170693003109327,0.6789115666016248
LOC105373346,0.23006229802639666,0.3678747028365652
LOC105373352,0.8443001476220315,0.06296287606321689
LOC105373358,0.5853789284609614,0.01317833735592726
LOC105373383,0.9131160800723744,0.1307026849471659
LOC105373387,0.6784245040488326,0.1648226037453442
LOC105373390,0.3480712878701422,0.35684220948127227
LOC105373393,0.498738821650313,0.1925568416974897
LOC105373411,0.5557349624423149,0.24345439913728545
LOC105373414,0.8785934392551416,0.09219935594395226
LOC105373416,0.05763082091624818,0.6963111203990707
LOC105373422,0.615737058040257,0.062351196996211625
LOC105373429,0.7766531265771661,0.07655182268985006
LOC105373496,0.498738821650313,0.22607680220656187
LOC105373514,0.8785934392551416,0.007976104384525357
LOC105373526,0.8443001476220315,0.3209830363978815
LOC105373616,0.05763082091624818,0.7916886300536561
LOC105373629,0.4714517068389269,0.31569275323738105
LOC105373640,0.9478034802354203,0.0665530402634673
LOC105373682,0.8443001476220315,0.009139635006578611
LOC105373752,0.7106595685403921,0.006541510429222612
LOC105373760,0.810299496070296,0.22687201262549755
LOC105373854,0.9131160800723744,0.03173024990777497
LOC105373895,0.5557349624423149,0.28711308071456526
LOC105373929,0.02459888231933607,0.9637203859908346
LOC105373942,0.04241488053789996,0.6697813573040143
LOC105373963,0.8785934392551416,0.09214916685987036
LOC105374088,1.0,0.017175312044814043
LOC105374102,0.3480712878701422,0.44119862512616553
LOC105374122,0.8443001476220315,0.14535688944509279
LOC105374217,0.4194324996066613,0.2310277222561511
LOC105374235,0.810299496070296,0.09993888846584635
LOC105374328,0.6467674040054682,0.34566615444754495
LOC105374329,0.038165769458830004,0.9191641474212479
LOC105374334,0.810299496070296,0.013408585993965159
LOC105374338,0.6784245040488326,0.18185114708801853
LOC105374339,0.21355772865776912,0.41234789403065053
LOC105374340,0.9131160800723744,0.16250913432205724
LOC105374344,0.3947417052130072,0.2891367286110105
LOC105374353,1.0,0.12028700472273154
LOC105374367,0.9825901131969854,0.009162256043604197
LOC105374428,0.004877559710800263,1.2407283123433488
LOC105374468,0.11116230009522643,0.6838661654624937
LOC105374510,0.8785934392551416,0.008161773269760269
LOC105374516,0.810299496070296,0.05104274639511443
LOC105374570,0.3261094520204889,0.3596981244516162
LOC105374591,0.05763082091624818,0.7934688530402524
LOC105374593,0.3050688106228865,0.4427199422054633
LOC105374618,0.8443001476220315,0.19381004287611048
LOC105374629,0.37095103453309664,0.2652030030834235
LOC105374630,0.3480712878701422,0.3335692491356819
LOC105374645,0.7766531265771661,0.10773091107802353
LOC105374695,0.9131160800723744,0.009212025845378067
LOC105374701,0.9825901131969854,0.29248340841508624
LOC105374732,1.0,0.0036496450857756687
LOC105374746,0.6467674040054682,0.19525680286490196
LOC105374852,0.615737058040257,0.1205449524639737
LOC105374873,0.3261094520204889,0.4514771322122291
LOC105374904,0.3947417052130072,0.36998140282434516
LOC105374910,0.8785934392551416,0.023303027770526362
LOC105374911,0.08472204560508317,0.6547187404838744
LOC105374925,0.3480712878701422,0.35465672381523583
LOC105374928,0.23006229802639666,0.5905277527520787
LOC105374945,0.3947417052130072,0.3190089210749057
LOC105374981,0.7766531265771661,0.15497691517930118
LOC105374988,0.1437248058279078,0.35600606352315284
LOC105375012,0.498738821650313,0.18004705466138723
LOC105375024,0.5268434347302196,0.19362306361328804
LOC105375026,0.7766531265771661,0.2135482049735922
LOC105375114,0.18314652532853137,0.4842608457266576
LOC105375115,0.2657465520914202,0.373649177427061
LOC105375118,0.615737058040257,0.24056184308661524
LOC105375131,0.0636173544421638,0.8187084182956597
LOC105375148,0.21355772865776912,0.49813791860202666
LOC105375224,0.7766531265771661,0.06942958229686659
LOC105375297,0.615737058040257,0.19932493615110214
LOC105375318,0.8443001476220315,0.2886755045146016
LOC105375501,0.1979251021111571,0.44206449812110526
LOC105375527,0.18314652532853137,0.2769958560764522
LOC105375535,0.9825901131969854,0.1072076315845554
LOC105375589,0.9131160800723744,0.026380300204475616
LOC105375594,0.4194324996066613,0.46598898620397633
LOC105375610,0.7766531265771661,0.04001861085645832
LOC105375613,0.6467674040054682,0.29924574906934803
LOC105375614,0.3261094520204889,0.2505042074658633
LOC105375781,0.6467674040054682,0.22871603966486362
LOC105375784,0.5557349624423149,0.029833609660396686
LOC105375798,0.5557349624423149,0.12544085904857663
LOC105375800,0.4714517068389269,0.30844906207513995
LOC105375814,0.5557349624423149,0.12738230871534043
LOC105375825,0.18314652532853137,0.35757888908028745
LOC105375894,0.7434206976952524,0.2506544130640773
LOC105375899,0.810299496070296,0.05669808960475915
LOC105375924,0.5557349624423149,0.22990621788093019
LOC105375943,0.3261094520204889,0.343320821813341
LOC105375980,0.37095103453309664,0.39522193544373246
LOC105375983,0.3480712878701422,0.47584990288336265
LOC105375992,0.615737058040257,0.14688669849301916
LOC105376032,1.0,0.005142348520819434
LOC105376034,0.7766531265771661,0.06737726785713656
LOC105376105,0.498738821650313,0.2569261763140748
LOC105376107,0.5268434347302196,0.2889124271608426
LOC105376146,0.498738821650313,0.28293990919135653
LOC105376161,0.23006229802639666,0.4610532474363833
LOC105376168,0.24745429076477554,0.4354024098209385
LOC105376174,0.13214331982716349,0.5866326194896805
LOC105376223,0.445008718746736,0.2956362752117329
LOC105376276,0.445008718746736,0.39763450781253873
LOC105376289,0.7106595685403921,0.08788621241864988
LOC105376291,0.3261094520204889,0.45148372725971064
LOC105376327,0.3480712878701422,0.33014467478717724
LOC105376363,0.07010858465571475,0.7866705747831914
LOC105376380,0.7434206976952524,0.21001166732714635
LOC105376381,0.15606926343164354,0.5594537474237419
LOC105376387,0.23006229802639666,0.3535923043979046
LOC105376419,0.3261094520204889,0.2620352889832662
LOC105376440,0.6784245040488326,0.31162988143804604
LOC105376494,0.6467674040054682,0.05817250574847586
LOC105376505,0.7106595685403921,0.18848929314593732
LOC105376517,0.810299496070296,0.1515540687194438
LOC105376520,0.3947417052130072,0.26789630069249354
LOC105376548,0.615737058040257,0.28282880387662573
LOC105376686,0.8443001476220315,0.10443981837244008
LOC105376737,0.8785934392551416,0.015236192484600923
LOC105376806,0.810299496070296,0.0789225813064168
LOC105376845,0.13214331982716349,0.6001899155600345
LOC105376859,0.24745429076477554,0.4148533590119018
LOC105376860,0.8785934392551416,0.025032497908975593
LOC105376944,0.0771336684412056,0.8069898545285946
LOC105376982,0.445008718746736,0.3098544040877336
LOC105376995,0.015426068688275984,1.021943478430572
LOC105377205,0.7106595685403921,0.05195033888752834
LOC105377246,0.498738821650313,0.09343219239949316
LOC105377324,1.0,0.18915488635080138
LOC105377329,0.6467674040054682,0.31902056235635756
LOC105377428,0.4194324996066613,0.39865791361520103
LOC105377447,0.02459888231933607,1.0572643194976712
LOC105377448,0.7106595685403921,0.07642616314393083
LOC105377459,0.3261094520204889,0.40077351449405474
LOC105377499,0.615737058040257,0.1345021229843854
LOC105377503,0.13214331982716349,0.6068167234455546
LOC105377509,0.6784245040488326,0.11747748555341211
LOC105377558,0.3480712878701422,0.3561595015081558
LOC105377565,0.24745429076477554,0.36337557157074746
LOC105377581,0.7766531265771661,0.21196098413442363
LOC105377599,0.9825901131969854,0.08523770888949561
LOC105377609,0.5853789284609614,0.14278093855960652
LOC105377672,0.498738821650313,0.09343219239949316
LOC105377732,0.445008718746736,0.34429505971437996
LOC105377779,0.37095103453309664,0.339708630527701
LOC105377785,0.9825901131969854,0.1717976877885318
LOC105377858,0.8443001476220315,0.04269594198992921
LOC105377891,0.4194324996066613,0.39485835470975134
LOC105377899,0.5557349624423149,0.3055447458797419
LOC105377924,0.37095103453309664,0.35055525946377664
LOC105377964,0.04705744628217285,0.6252762023065356
LOC105377989,0.18314652532853137,0.8170283134798076
LOC105377993,0.1437248058279078,0.6458739403838657
LOC105378044,0.034284167396226625,0.9967946341431748
LOC105378093,0.12129832212514398,0.6465733509637231
