Gene,p_value,effect_size,mean_LB,mean_NB,mean_diff,composite_score
TBC1D5,0.003976734421651447,1.0619044789304415,0.8799761396219893,0.9006444444183472,-0.02066830479635795,2.5490734556752965
UNC93A,0.0022992046818875395,0.9602795785630417,0.7365509651791691,0.7832696387866146,-0.04671867360744553,2.5336230984526384
RNU5E-5P,0.0025236667291645043,0.9731896222934227,0.7099394961671122,0.7405014233412934,-0.03056192717418127,2.528315477742665
PRLR,0.0027680088742079952,0.9879955658386911,0.9200154867012488,0.9465377412866568,-0.026522254585408023,2.5271271742635353
INO80E,0.0033226375565646653,1.0109307621200871,0.86758446358838,0.8836463789313935,-0.01606191534301349,2.505609097159048
MVD,0.0030337819625876517,0.9902447106540729,0.8065672941305578,0.8234321085058507,-0.016864814375292858,2.49345164982733
SLC29A3,0.0033226375565646653,1.005075953356473,0.7801213813426134,0.7999446200092493,-0.019823238666635823,2.491097854005785
KIF17,0.004345825095522519,1.0502792637916583,0.6190673321753101,0.6413556177123143,-0.022288285537004238,2.4806837347504467
SLC15A1,0.004345825095522519,1.0445020475344897,0.6639645743988015,0.709398228529649,-0.045433654130847434,2.4670383673749594
CHD9,0.003976734421651447,1.0222270776431612,0.8046144429050441,0.8168136700509872,-0.012199227145943015,2.4538289092793226
SLC5A12,0.0022992046818875395,0.9281391443354209,0.5171744915086424,0.566727096799418,-0.04955260529077565,2.4488230585775304
TTLL2,0.006153018801181023,1.1037667416367327,0.6202345479397511,0.6875908633536912,-0.06735631541394016,2.440330859249294
CHD7,0.0033226375565646653,0.9736181149077989,0.7555339655956401,0.7038992646265992,0.05163470096904088,2.4131290660853773
SAR1B,0.004745706754323725,1.038377675439254,0.6973221719863676,0.7264996136715263,-0.029177441685158678,2.412877261538192
CFAP52,0.006153018801181023,1.0838122451448238,0.7509668230912288,0.7724778594818569,-0.021511036390628124,2.3962132284736297
MYO1E,0.005178606227035665,1.0476834979524206,0.8090450390863948,0.8302576394282614,-0.02121260034186656,2.3947814270175947
AKR7A3,0.003636332646051064,0.9799240883245597,0.4960803232297235,0.4058873074762389,0.0901930157534846,2.390364481332383
LOC124900205,0.004345825095522519,1.0100272129561867,0.6583470077786786,0.6830162320683556,-0.024669224289676994,2.38561129902757
ENO4,0.0033226375565646653,0.9609410924816858,0.5888267599873539,0.6335550833520812,-0.04472832336472732,2.38170885027441
SMYD3,0.005178606227035665,1.0355210728373803,0.8818932563412013,0.9035893644807897,-0.021696108139588444,2.3669807125557227
UBE2L3,0.004345825095522519,0.9984959576290051,0.8948748459873586,0.9136913601396289,-0.01881651415227037,2.358375307118024
SRRM1,0.003976734421651447,0.9815205451973721,0.8766423880877968,0.8928046730059386,-0.016162284918141756,2.3561139609115953
RN7SL819P,0.005178606227035665,1.0287515243099512,0.848651116161326,0.8828057340648933,-0.03415461790356722,2.3515069658426504
RPL6P26,0.005178606227035665,1.0287515243099512,0.848651116161326,0.8828057340648933,-0.03415461790356722,2.3515069658426504
INO80,0.004745706754323725,1.0112473248484086,0.7989517677040395,0.836351732017717,-0.037399964313677425,2.349834490505467
AFAP1L2,0.003976734421651447,0.9730826656776458,0.4442567389011871,0.4107355054647194,0.033521233436467734,2.335859055566828
PSME3,0.003636332646051064,0.9569180836363894,0.6000708112483466,0.6232085495121508,-0.023137738263804164,2.3342450970666153
MIR6781,0.003636332646051064,0.9569180836363894,0.6000708112483466,0.6232085495121508,-0.023137738263804164,2.3342450970666153
DSCAM,0.0025236667291645043,0.8961974357791621,0.5630898006067767,0.5184283480065258,0.044661452600250895,2.3282922424244368
ETV3L,0.004745706754323725,0.9999673852981651,0.8167029931708198,0.8441335278908181,-0.027430534719998234,2.3236233052151105
TCP10L,0.006153018801181023,1.0464461173069017,0.8358935080047938,0.8592652126194112,-0.02337170461461746,2.3136000173541142
C16orf46-DT,0.0033226375565646653,0.9329099756623032,0.3368348874871523,0.37359449449159715,-0.03675960700444486,2.3122332502255216
EEF2KMT,0.003976734421651447,0.9597948890721497,0.6089117214154712,0.6376805448357775,-0.02876882342030629,2.30396210127191
VN1R13P,0.004345825095522519,0.9747263750370173,0.7928191187935909,0.8346874041480149,-0.041868285354423995,2.302233270470666
BECN1,0.003976734421651447,0.9583083559712368,0.6714308983284673,0.6908161291746822,-0.019385230846214907,2.300393718104022
MYADML,0.005178606227035665,0.9980722552816952,0.7854744428045525,0.8200532073294168,-0.0345787645248643,2.281380688386784
CPS1,0.00564687994889889,1.0146810043629944,0.6619931145763743,0.6929813198257745,-0.030988205249400158,2.2811971457564146
SEPTIN14P6,0.00564687994889889,1.0067050188262012,0.7915630175791201,0.7369250172750619,0.05463800030405819,2.263265603367337
NACC1,0.005178606227035665,0.9867184786634929,0.8690364549063104,0.8778182294573111,-0.00878177455100071,2.25542837222936
GSE1,0.004745706754323725,0.9695629331955846,0.6857658813823925,0.6969554544389698,-0.011189573056577307,2.2529725074725553
ATPAF1,0.004345825095522519,0.9523517726299502,0.877284693986873,0.8987065974580822,-0.021421903471209203,2.249386076227926
GNL2,0.004745706754323725,0.9539055521707712,0.8860511619985502,0.912456727525516,-0.026405565526965824,2.216589465402597
RPL26P9,0.006153018801181023,0.9854406511794329,0.5592294935183814,0.6383715230332065,-0.07914202951482519,2.1787223154286233
PLA2G5,0.006153018801181023,0.9829239677273589,0.681699473064386,0.7549411581609695,-0.07324168509658346,2.1731581504113375
LOC124903473,0.0031736828607006598,0.8677690743488123,0.9696594287202414,0.947112833391669,0.022546595328572394,2.168065894076261
RNY1,0.006153018801181023,0.9774545204343099,0.7208033720004061,0.7436723583249694,-0.022868986324563245,2.1610656851206436
MIR521-2,0.006699652904924923,0.991628319169836,0.7439443873345122,0.7805595203151984,-0.036615132980686194,2.15574809392414
RPL23AP65,0.004345825095522519,0.9074728662339179,0.9148900195395019,0.933774534891145,-0.01888451535164315,2.143385341977393
CROCCP3,0.005178606227035665,0.9370602282427661,0.7718490923150101,0.7949992088428477,-0.023150116527837605,2.141920183889883
PLPPR1,0.005178606227035665,0.9233163742064855,0.6567096855773229,0.7085012472338039,-0.05179156165648102,2.1105046595964763
RN7SL356P,0.005178606227035665,0.92189686533646,0.8797327824317275,0.8964464741063892,-0.016713691674661746,2.1072599645296286
RPL23AP77,0.007925651801406966,0.9978667352248135,0.8291795692410533,0.8705451264741987,-0.04136555723314539,2.096483091372455
RNA5SP136,0.005178606227035665,0.9167849146499898,0.8460305524853199,0.8905421756751449,-0.044511623189825045,2.095575133582387
RPL5P25,0.006153018801181023,0.9426083269115033,0.7815434970249394,0.822972748021539,-0.041429250996599554,2.084023826389712
OSBPL8,0.00564687994889889,0.9206189517285901,0.8631441310465413,0.8840347792596827,-0.02089064821314135,2.069727644434371
TAX1BP1,0.004745706754323725,0.8870575549347688,0.8654783160793514,0.8907400898105964,-0.02526177373124494,2.0612548349254087
ARPC1AP4,0.007925651801406966,0.9734456957170466,0.772884548295375,0.7921053354477083,-0.01922078715233333,2.045175341956159
MIR140,0.0072895563452722596,0.9464325780976656,0.8078204973164962,0.8350426094213376,-0.02722211210484138,2.0228093050794556
SDF2L1,0.007925651801406966,0.9593031813648082,0.8185113894301738,0.8369640304322801,-0.018452641002106307,2.01546241420506
TBRG1,0.01014263958616427,1.0081152701526146,0.6548516895401432,0.7113968137994086,-0.05654512425926539,2.0100296257027814
LINC01727,0.004345825095522519,0.8504536866472507,0.4490079529045336,0.5023169235479084,-0.05330897064337475,2.0087101596274937
RN7SL481P,0.005178606227035665,0.8784686205280203,0.8544071536636683,0.8833708815144983,-0.028963727850830012,2.0079922426666013
USP45,0.006699652904924923,0.9233172549073814,0.8478810237613098,0.808012829071598,0.03986819468971181,2.007243413560635
TSTD3,0.006699652904924923,0.9233172549073814,0.8478810237613098,0.808012829071598,0.03986819468971181,2.007243413560635
SLC25A34-AS1,0.006699652904924923,0.9171616358089653,0.4787717706488031,0.4013256442082209,0.07744612644058219,1.9938614196403295
RAP1GAP2,0.0033226375565646653,0.801884571579302,0.6564655437293773,0.639696908701345,0.016768635028032275,1.9874845565159622
MTND1P29,0.007925651801406966,0.9415073207825176,0.6358457068573063,0.6833823802632774,-0.04753667340597101,1.978073933869769
SUB1,0.0072895563452722596,0.9252476384883528,0.8822477404294732,0.8539314787563731,0.028316261673100085,1.9775307570233447
CTRB1,0.007925651801406966,0.9399693133349897,0.8735356887254092,0.8521303744285529,0.021405314296856326,1.9748426340435243
GIGYF1,0.01014263958616427,0.9822961281554307,0.814631427002885,0.8249115553709065,-0.010280128368021502,1.9585501551887499
TTC5,0.0072895563452722596,0.9161471656784822,0.6701641182648427,0.7215747465880067,-0.05141062832316401,1.9580803265262985
NAV2-AS1,0.0072895563452722596,0.9155833473045359,0.8094995055340654,0.8329496288738507,-0.023450123339785356,1.9568752781376582
EIF2D,0.006699652904924923,0.8988146780857527,0.8354436226125219,0.8528330893862783,-0.017389466773756412,1.9539760932770873
COL13A1,0.008611015055631195,0.9434932393561022,0.5235718660094434,0.5547534014119794,-0.031181535402535987,1.9482622570139916
GPX7,0.00564687994889889,0.865673758424718,0.8310458608731125,0.8618140254902261,-0.030768164617113625,1.9462003313193346
LINC02526,0.0072895563452722596,0.9101911910704695,0.8815503483329502,0.9032369795601591,-0.02168663122720893,1.9453506285671252
SGK3,0.008611015055631195,0.940035609097816,0.8675842846678264,0.8891190156856167,-0.021534731017790243,1.9411224384652908
PTTG3P,0.008611015055631195,0.940035609097816,0.8675842846678264,0.8891190156856167,-0.021534731017790243,1.9411224384652908
TESK2,0.006153018801181023,0.8746314556808819,0.8386037144069566,0.8527557616338319,-0.014152047226875353,1.933732963001932
MIR33B,0.0072895563452722596,0.9013448166221755,0.8401249538253768,0.851450354221873,-0.01132540039649621,1.9264432822179596
MIR6777,0.0072895563452722596,0.9013448166221755,0.8401249538253768,0.851450354221873,-0.01132540039649621,1.9264432822179596
CYBA,0.009348879353585329,0.9469038368680268,0.7511216532885134,0.770240051202044,-0.019118397913530538,1.9214955586275544
ZYG11B,0.009348879353585329,0.9377086786394186,0.8152714544434888,0.8427563263150099,-0.027484871871521044,1.9028363716972445
LOC124904765,0.006153018801181023,0.8585240801541039,0.5086332581232813,0.5394576590030635,-0.03082440087978222,1.898120977174903
EFNB3,0.005178606227035665,0.8281827444132197,0.8501603638304946,0.8658665139125997,-0.015706150082105075,1.8930494356104752
MIR4429,0.0072895563452722596,0.8856658803413364,0.8422962133031229,0.8740624112674112,-0.03176619796428837,1.892932709001664
LOC102723838,0.011912259240273743,0.9819892187327368,0.8189275909510014,0.8769471895066362,-0.058019598555634766,1.8893530114786712
PDPR2P,0.0072895563452722596,0.8831689436134464,0.8326499765475488,0.8478107672065838,-0.015160790659034973,1.887596008887724
DDX43P3,0.010995856262278572,0.961380535180372,0.47457427501650906,0.41673078131705693,0.05784349369945213,1.8831242564531383
CDHR17P,0.010995856262278572,0.961380535180372,0.47457427501650906,0.41673078131705693,0.05784349369945213,1.8831242564531383
NDUFB2,0.005178606227035665,0.822995869798125,0.8832738281509888,0.8629706992201214,0.020303128930867387,1.8811933445135227
KCNJ14,0.007925651801406966,0.8923725874993816,0.8647773829946394,0.8767564636531873,-0.011979080658547914,1.8748435786620845
LINC02640,0.008611015055631195,0.9035236929847728,0.7811608836835567,0.8037874854415366,-0.022626601757979814,1.8657273162460262
SEC24D,0.007925651801406966,0.884544559278215,0.8636011807218104,0.8880115577135053,-0.024410376991694904,1.8583971653033258
LINC01588,0.010995856262278572,0.9476570763498487,0.8204598443031205,0.8442467528582116,-0.023786908555091135,1.8562431440730693
ABHD1,0.009348879353585329,0.9026584093325711,0.4684201651881216,0.5211112403010423,-0.052691075112920704,1.8317109477845375
RN7SL4P,0.0054058235271194355,0.8077022558037712,0.8518983972659421,0.9330341956321953,-0.08113579836625318,1.8311725801211989
PMEL,0.012895751184568914,0.9680248442846708,0.9369577996668571,0.9108392703433509,0.026118529323506223,1.8291345888824642
HNRNPA1P63,0.01014263958616427,0.9126247036518066,0.7070567407123359,0.7492978691306156,-0.04224112841827965,1.8196358549460814
MIR4750,0.005178606227035665,0.7921832173172917,0.6625222909658527,0.699213312184987,-0.03669102121913426,1.810762180882082
NUDC,0.010995856262278572,0.9240165874530352,0.8387730154479245,0.8693340992031505,-0.030561083755226037,1.8099368413688561
OR10AD1,0.010995856262278572,0.9173550611218498,0.8084705423055357,0.8876149682856642,-0.0791444259801285,1.796888437162396
ING4,0.012895751184568914,0.9486802163603091,0.8465178979496323,0.8880273909255797,-0.041509492975947415,1.7925818823538844
RNU6-103P,0.012895751184568914,0.9484539442827844,0.4134324844855487,0.46701869115910294,-0.05358620667355424,1.7921543291914401
BCKDHB,0.011912259240273743,0.9313601454686935,0.7235537812479185,0.7962403085117606,-0.07268652726384217,1.7919423778229988
RAB37,0.011912259240273743,0.9278105919755298,0.4089410983375446,0.443374877653037,-0.03443377931549241,1.7851130161011175
PTGR2,0.007925651801406966,0.8471778568870351,0.8407850953897223,0.8659217369098766,-0.025136641520154268,1.779891031189329
RNU6-738P,0.012895751184568914,0.9379638104106967,0.5917329435096634,0.5444436722021062,0.047289271307557224,1.7723326615754376
TENT4A,0.006699652904924923,0.8117076243415824,0.7167766880092415,0.7320664210249921,-0.01528973301575054,1.7646099149961487
CCDC188,0.010995856262278572,0.9003223803484661,0.5297804213670392,0.5505427773468753,-0.02076235597983611,1.763525317000239
TBCK,0.011912259240273743,0.9084245931237134,0.8635672578098481,0.8801548605745679,-0.016587602764719822,1.7478142407047146
DMAP1,0.011912259240273743,0.9065305313453459,0.9047893062688908,0.9256656624840982,-0.020876356215207448,1.7441700547435863
OSBPL7,0.012895751184568914,0.9219556555880145,0.788245881340696,0.81059325062473,-0.022347369284034024,1.7420843989784265
FN1,0.009348879353585329,0.8541346882053287,0.8657181477369784,0.901889989031711,-0.03617184129473261,1.7332446505705856
C6orf136,0.010995856262278572,0.8841679054569406,0.832453756625213,0.8441121727402703,-0.011658416115057246,1.7318824010005016
C16orf96,0.013950410712920386,0.9321641686201961,0.7364654667172065,0.7762510701512553,-0.0397856034340488,1.729549519444622
CD3D,0.01014263958616427,0.8664028181290201,0.5736418258847444,0.6167024720219173,-0.043060646137172864,1.7274763946072071
CD3G,0.01014263958616427,0.8664028181290201,0.5736418258847444,0.6167024720219173,-0.043060646137172864,1.7274763946072071
BMPR2,0.008611015055631195,0.8351474346113534,0.8657391559971369,0.8808215884692572,-0.015082432472120266,1.7245340592008735
CAMTA2-AS1,0.012895751184568914,0.9106072233835255,0.9157173217274611,0.8929619959716423,0.022755325755818845,1.7206409308718227
UBIAD1,0.008611015055631195,0.8326321694891626,0.6072814798297252,0.643664065325183,-0.03638258549545781,1.7193401734372697
SMIM41,0.012895751184568914,0.9095472060180058,0.8815838397975412,0.8594903610567528,0.022093478740788375,1.7186379715061246
LOC101927179,0.008611015055631195,0.8276675041558035,0.8409957583775318,0.8677896051674399,-0.026793846789908038,1.7090884093713286
HARS1,0.01014263958616427,0.8554684025647393,0.880483739745564,0.8948166256727863,-0.01433288592722226,1.705674821042487
SAFB,0.012895751184568914,0.9012046409219114,0.8008407652301988,0.8127152733424214,-0.011874508112222681,1.702874249668442
RAI14,0.010995856262278572,0.8666054063597637,0.7813848809288862,0.8210976478431771,-0.03971276691429082,1.6974814881011935
INTS5,0.0072895563452722596,0.7920470532802233,0.7489670637921986,0.7663673094527954,-0.017400245660596836,1.6928412932026804
CAAP1,0.016290443191445573,0.9429789756856514,0.563015386741224,0.6335928459154865,-0.0705774591742625,1.686109680169494
RN7SL100P,0.016290443191445573,0.9429789756856514,0.563015386741224,0.6335928459154865,-0.0705774591742625,1.686109680169494
PPARA,0.015080495198673022,0.9216325786442778,0.8540252120955762,0.8672593960597881,-0.013234183964211832,1.6788315226394888
ABRA,0.013950410712920386,0.9037316574731622,0.8158971019366088,0.8483420596643274,-0.032444957727718604,1.676795468552764
SMCR8,0.007925651801406966,0.7971992333049212,0.551575279963936,0.5234524589613997,0.02812282100253627,1.6748876919945774
GLUD1,0.011912259240273743,0.8696494437377451,0.861437201861295,0.8743784366216826,-0.012941234760387554,1.6732106260566262
RIC3,0.010995856262278572,0.8538223627508518,0.4135855372229306,0.4816928973729905,-0.06810736015005986,1.6724424337305703
IBA57,0.010995856262278572,0.8525190980884714,0.5793564139342433,0.6205464707703318,-0.04119005683608845,1.669889636780249
ARMC5,0.012895751184568914,0.883723677182592,0.8902233580502878,0.9001276566030463,-0.009904298552758428,1.6698430360468355
RHBDF2,0.011912259240273743,0.8674943754308394,0.7606117663928839,0.7756361905464251,-0.015024424153541216,1.6690642620050442
MMP9,0.01014263958616427,0.8369317021438227,0.5156768319076855,0.5708186786228969,-0.055141846715211384,1.668715439400367
ZCCHC10P1,0.009348879353585329,0.8222077297183413,0.7393361292472992,0.7647202718707878,-0.025384142623488648,1.668457175280439
DDX56,0.013950410712920386,0.8954414196421502,0.8728466465987116,0.8939335719298196,-0.02108692533110801,1.6614136534826434
RN7SL715P,0.012895751184568914,0.8784401130094132,0.6997672391120525,0.740225059269526,-0.040457820157473456,1.6598594596553813
LOC100507513,0.011912259240273743,0.8621317879425893,0.7689458592841236,0.8027618654346329,-0.03381600615050928,1.658746612251905
MYL11,0.011912259240273743,0.8612540098965681,0.8661456086594361,0.8814615676423865,-0.01531595898295035,1.6570577621474198
ZNRF3,0.013950410712920386,0.8922502628876204,0.8808506598743808,0.8599570524649451,0.02089360740943569,1.655492739745486
SLC22A2,0.009348879353585329,0.8136073365753261,0.6000974126119851,0.654889026795785,-0.05479161418379985,1.6510049097141544
LINC02523,0.012895751184568914,0.8736346989958085,0.4141852032660193,0.4727137747347229,-0.058528571468703605,1.650779373500485
SULF1,0.01014263958616427,0.8277299304939909,0.5722350702219829,0.6283083460562229,-0.05607327583423993,1.6503684961759935
LINC01947,0.011912259240273743,0.8567198743502554,0.6589544138331616,0.7082289249714958,-0.049274511138334254,1.6483340587854487
SEC23B,0.012895751184568914,0.8718296539374009,0.6819297973746584,0.6500130408359257,0.031916756538732716,1.647368644560708
DIRC1,0.016290443191445573,0.9207922515583653,0.7399477596449211,0.7966144535270867,-0.05666669388216561,1.6464383287535556
PITPNM2-AS1,0.012895751184568914,0.868261393695843,0.9173179085368328,0.9388583627676954,-0.021540454230862593,1.640626226462141
LURAP1L-AS1,0.011912259240273743,0.8499513567518655,0.5387661219153849,0.5921761166223929,-0.053409994707008024,1.6353113912613921
ADGRE4P,0.009348879353585329,0.8057988936657782,0.608153631265053,0.6652464605755404,-0.057092829310487425,1.6351597015881423
RN7SL478P,0.018968601331811816,0.9485153527968327,0.8014919099956552,0.8375917374799979,-0.036099827484342706,1.6333099442680135
OCM2,0.018968601331811816,0.9485153527968327,0.8014919099956552,0.8375917374799979,-0.036099827484342706,1.6333099442680135
MIR4436A,0.020446610153574567,0.965908783788329,0.6962686375122834,0.7318145038825814,-0.035545866370297996,1.6317857074211226
ZNF789,0.011912259240273743,0.8455450904456703,0.785634324883337,0.799343334194424,-0.013709009311087095,1.6268337090667442
LOC124903230,0.01014263958616427,0.8146634296429277,0.6083960689883327,0.5021170658752524,0.10627900311308025,1.6243158664891804
NPAP1P4,0.015080495198673022,0.8897545975962519,0.863161220346206,0.8831351339033192,-0.0199739135571132,1.6207630898370646
LOC105373416,0.01014263958616427,0.8114594302597414,0.7480554143049325,0.7682357061044613,-0.02018029179952885,1.6179275755153089
MADCAM1-AS1,0.011912259240273743,0.8400414185919117,0.6547909863597217,0.7213804444306245,-0.06658945807090288,1.6162446121675864
PSPC1,0.010995856262278572,0.8233936716236987,0.8753508871523425,0.8881439625289982,-0.012793075376655638,1.6128395977495904
IFITM3P5,0.016290443191445573,0.8999505910162958,0.8783489129126892,0.9019963930382581,-0.02364748012556883,1.6091720412785475
LINC02614,0.012895751184568914,0.850394250994995,0.659796443306536,0.6837805300610604,-0.02398408675452446,1.6068653070894878
SLC15A3,0.006699652904924923,0.7372381568162043,0.8536078130980291,0.8244480402196439,0.029159772878385226,1.6027171880843387
TMEM214,0.015080495198673022,0.8773850740006524,0.809776671124131,0.8290963171512435,-0.019319646027112558,1.5982309586890178
DTX2,0.012895751184568914,0.8413355682406687,0.8453414778762773,0.8669722744791631,-0.021630796602885805,1.589748442730603
FGFR3P6,0.017584876418922892,0.9057005493466449,0.6343339599570874,0.6717060114886085,-0.03737205153152112,1.5893782791440771
LINC02897,0.017584876418922892,0.9057005493466449,0.6343339599570874,0.6717060114886085,-0.03737205153152112,1.5893782791440771
ZNF629,0.011912259240273743,0.8255877047425434,0.49749199952399276,0.5300788477837035,-0.032586848259710754,1.5884355820199882
LOC105377503,0.012895751184568914,0.839603119153254,0.43272222233547547,0.4841244052569037,-0.05140218292142823,1.5864748877511234
DDOST,0.017584876418922892,0.903819580656648,0.802664361752595,0.8218665901482597,-0.019202228395664656,1.58607744115542
STX8,0.011912259240273743,0.8240247596736597,0.8232209795586747,0.8338944263570452,-0.010673446798370567,1.5854284665483114
EEF1B2,0.016290443191445573,0.884642270867073,0.8160889899220082,0.8419705746712225,-0.025881584749214315,1.5817997376999122
PAK2,0.01014263958616427,0.7923777743432068,0.8856064661667653,0.9050371383974118,-0.01943067223064654,1.5798816349018958
LOC124900419,0.011912259240273743,0.820873929935266,0.8970944599565067,0.9148686011665342,-0.017774141210027516,1.5793662516672018
RNA5SP241,0.009348879353585329,0.7753102064364751,0.8360555678144219,0.8776842967485816,-0.0416287289341597,1.573290824497875
COQ8A,0.01014263958616427,0.7881003817989115,0.9062319017464531,0.8952790003925584,0.010952901353894706,1.5713531600445592
PRRX2-AS1,0.009348879353585329,0.7688593563707842,0.31628962383446874,0.35488109728284956,-0.03859147344838082,1.5602004986717637
SAFB2,0.013950410712920386,0.8407814069510532,0.8352379674138776,0.8439567705781797,-0.00871880316430218,1.5599967551881517
RXRA,0.011912259240273743,0.8097530603673232,0.713620349531273,0.7237544957736283,-0.010134146242355313,1.557969633448145
VWF,0.011912259240273743,0.8096483250388068,0.853606518260623,0.8719704628790289,-0.01836394461840596,1.5577681220623112
RIOK3,0.010995856262278572,0.7939355625340075,0.8936182509279417,0.8783215987329773,0.015296652194964344,1.555137909660355
